2025-09-01 23:39:27,216 - ProximalNewtonLBFGS: lam=80, memory=5, n_grid=200, basis_order=0, n_samples=3200, K=3201
2025-09-01 23:39:53,438 - Iter 890: obj=-4577.295046, change=1.75e-04, α=1.000, ‖θ[1:]‖₁=9.703, γ=11795.408, num_knots=198
2025-09-01 23:39:53,681 - Iter 900: obj=-4577.818038, change=2.87e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=523495.516, num_knots=194
2025-09-01 23:39:53,950 - Iter 910: obj=-4577.819049, change=2.84e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=514897.951, num_knots=194
2025-09-01 23:39:54,163 - Iter 920: obj=-4577.820076, change=2.81e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=506140.279, num_knots=194
2025-09-01 23:39:54,396 - Iter 930: obj=-4577.821122, change=2.78e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=497220.238, num_knots=194
2025-09-01 23:39:54,606 - Iter 940: obj=-4577.822186, change=2.75e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=488135.474, num_knots=194
2025-09-01 23:39:54,813 - Iter 950: obj=-4577.823270, change=2.72e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=478883.767, num_knots=194
2025-09-01 23:39:55,003 - Iter 960: obj=-4577.824374, change=2.69e-06, α=0.100, ‖θ[1:]‖₁=9.710, γ=469462.758, num_knots=194
2025-09-01 23:39:55,225 - Iter 970: obj=-4577.825501, change=2.66e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=459870.166, num_knots=194
2025-09-01 23:39:55,449 - Iter 980: obj=-4577.826651, change=2.63e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=450103.701, num_knots=194
2025-09-01 23:39:55,663 - Iter 990: obj=-4577.827826, change=2.61e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=440161.101, num_knots=194
2025-09-01 23:39:55,858 - Iter 1000: obj=-4577.829028, change=2.58e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=430040.033, num_knots=194
2025-09-01 23:39:56,044 - Iter 1010: obj=-4577.830258, change=2.56e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=419738.263, num_knots=194
2025-09-01 23:39:56,238 - Iter 1020: obj=-4577.831518, change=2.54e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=409253.500, num_knots=194
2025-09-01 23:39:56,461 - Iter 1030: obj=-4577.832811, change=2.51e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=398583.407, num_knots=194
2025-09-01 23:39:56,674 - Iter 1040: obj=-4577.834139, change=2.49e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=387725.761, num_knots=194
2025-09-01 23:39:56,898 - Iter 1050: obj=-4577.835504, change=2.47e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=376678.186, num_knots=194
2025-09-01 23:39:57,090 - Iter 1060: obj=-4577.836910, change=2.45e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=365438.354, num_knots=194
2025-09-01 23:39:57,290 - Iter 1070: obj=-4577.838359, change=2.44e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=354003.871, num_knots=194
2025-09-01 23:39:57,461 - Iter 1080: obj=-4577.839855, change=2.42e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=342372.268, num_knots=194
2025-09-01 23:39:57,679 - Iter 1090: obj=-4577.841404, change=2.40e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=330541.008, num_knots=194
2025-09-01 23:39:57,877 - Iter 1100: obj=-4577.843008, change=2.39e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=318507.406, num_knots=194
2025-09-01 23:39:58,064 - Iter 1110: obj=-4577.844673, change=2.38e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=306268.642, num_knots=194
2025-09-01 23:39:58,269 - Iter 1120: obj=-4577.846407, change=2.37e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=293821.715, num_knots=194
2025-09-01 23:39:58,448 - Iter 1130: obj=-4577.848215, change=2.36e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=281163.240, num_knots=194
2025-09-01 23:39:58,679 - Iter 1140: obj=-4577.850106, change=2.35e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=268289.618, num_knots=194
2025-09-01 23:39:58,917 - Iter 1150: obj=-4577.852089, change=2.34e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=255196.717, num_knots=194
2025-09-01 23:39:59,135 - Iter 1160: obj=-4577.854177, change=2.34e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=241879.815, num_knots=194
2025-09-01 23:39:59,327 - Iter 1170: obj=-4577.856382, change=2.34e-06, α=0.100, ‖θ[1:]‖₁=9.709, γ=228333.491, num_knots=194
2025-09-01 23:39:59,620 - Iter 1180: obj=-4577.876170, change=3.23e-05, α=1.000, ‖θ[1:]‖₁=9.709, γ=126905.841, num_knots=194
2025-09-01 23:39:59,930 - Iter 1190: obj=-4577.948947, change=1.08e-04, α=1.000, ‖θ[1:]‖₁=9.709, γ=37868.671, num_knots=193
2025-09-01 23:40:00,270 - Iter 1200: obj=-4578.044663, change=2.67e-05, α=1.000, ‖θ[1:]‖₁=9.710, γ=150917.050, num_knots=190
2025-09-01 23:40:00,567 - Iter 1210: obj=-4578.082745, change=7.06e-05, α=1.000, ‖θ[1:]‖₁=9.710, γ=49684.982, num_knots=189
2025-09-01 23:40:00,898 - Iter 1220: obj=-4578.687517, change=2.89e-04, α=1.000, ‖θ[1:]‖₁=9.716, γ=67140.239, num_knots=186
2025-09-01 23:40:01,221 - Iter 1230: obj=-4578.876953, change=1.25e-04, α=1.000, ‖θ[1:]‖₁=9.718, γ=44368.328, num_knots=184
2025-09-01 23:40:01,506 - Iter 1240: obj=-4579.230686, change=1.11e-04, α=1.000, ‖θ[1:]‖₁=9.723, γ=26966.533, num_knots=181
2025-09-01 23:40:01,865 - Iter 1250: obj=-4579.478257, change=8.67e-06, α=1.000, ‖θ[1:]‖₁=9.727, γ=625827.297, num_knots=179
2025-09-01 23:40:02,279 - Iter 1260: obj=-4579.484956, change=7.96e-06, α=1.000, ‖θ[1:]‖₁=9.727, γ=503075.200, num_knots=178
2025-09-01 23:40:02,615 - Iter 1270: obj=-4579.493853, change=1.20e-05, α=1.000, ‖θ[1:]‖₁=9.727, γ=324593.639, num_knots=178
2025-09-01 23:40:02,906 - Iter 1280: obj=-4579.513840, change=3.40e-05, α=1.000, ‖θ[1:]‖₁=9.727, γ=95877.517, num_knots=177
2025-09-01 23:40:03,220 - Iter 1290: obj=-4579.586658, change=1.83e-04, α=1.000, ‖θ[1:]‖₁=9.728, γ=29560.835, num_knots=176
2025-09-01 23:40:03,526 - Iter 1300: obj=-4579.693307, change=1.57e-04, α=1.000, ‖θ[1:]‖₁=9.729, γ=38539.263, num_knots=173
2025-09-01 23:40:03,779 - Iter 1310: obj=-4579.739366, change=2.16e-05, α=1.000, ‖θ[1:]‖₁=9.730, γ=170809.628, num_knots=172
2025-09-01 23:40:04,087 - Iter 1320: obj=-4579.772687, change=8.11e-05, α=1.000, ‖θ[1:]‖₁=9.731, γ=39608.447, num_knots=172
2025-09-01 23:40:04,370 - Iter 1330: obj=-4579.842018, change=7.27e-05, α=1.000, ‖θ[1:]‖₁=9.732, γ=46145.914, num_knots=170
2025-09-01 23:40:04,686 - Iter 1340: obj=-4580.035093, change=1.10e-05, α=1.000, ‖θ[1:]‖₁=9.734, γ=322120.260, num_knots=169
2025-09-01 23:40:05,026 - Iter 1350: obj=-4580.049218, change=2.86e-05, α=1.000, ‖θ[1:]‖₁=9.735, γ=110745.283, num_knots=169
2025-09-01 23:40:05,378 - Iter 1360: obj=-4580.172367, change=1.56e-05, α=1.000, ‖θ[1:]‖₁=9.737, γ=52180.846, num_knots=168
2025-09-01 23:40:05,659 - Iter 1370: obj=-4580.309450, change=4.52e-05, α=1.000, ‖θ[1:]‖₁=9.739, γ=23280.472, num_knots=166
2025-09-01 23:40:05,994 - Iter 1380: obj=-4580.398211, change=1.59e-04, α=1.000, ‖θ[1:]‖₁=9.741, γ=19395.867, num_knots=165
2025-09-01 23:40:06,371 - Iter 1390: obj=-4580.630378, change=6.00e-04, α=1.000, ‖θ[1:]‖₁=9.745, γ=4923.003, num_knots=164
2025-09-01 23:40:06,680 - Iter 1400: obj=-4580.744714, change=9.75e-06, α=1.000, ‖θ[1:]‖₁=9.747, γ=361689.711, num_knots=162
2025-09-01 23:40:07,013 - Iter 1410: obj=-4580.754759, change=1.90e-05, α=1.000, ‖θ[1:]‖₁=9.747, γ=174361.649, num_knots=162
2025-09-01 23:40:07,358 - Iter 1420: obj=-4580.789762, change=1.59e-04, α=1.000, ‖θ[1:]‖₁=9.747, γ=14484.138, num_knots=162
2025-09-01 23:40:07,692 - Iter 1430: obj=-4581.029587, change=1.24e-05, α=1.000, ‖θ[1:]‖₁=9.750, γ=249839.179, num_knots=160
2025-09-01 23:40:08,023 - Iter 1440: obj=-4581.046541, change=2.44e-05, α=1.000, ‖θ[1:]‖₁=9.751, γ=115871.628, num_knots=159
2025-09-01 23:40:08,380 - Iter 1450: obj=-4581.208388, change=8.64e-04, α=1.000, ‖θ[1:]‖₁=9.754, γ=5141.587, num_knots=158
2025-09-01 23:40:08,676 - Iter 1460: obj=-4581.366541, change=3.97e-05, α=1.000, ‖θ[1:]‖₁=9.755, γ=68495.426, num_knots=156
2025-09-01 23:40:09,013 - Iter 1470: obj=-4581.433645, change=1.50e-04, α=1.000, ‖θ[1:]‖₁=9.756, γ=16570.337, num_knots=155
2025-09-01 23:40:09,335 - Iter 1480: obj=-4581.545433, change=4.45e-05, α=1.000, ‖θ[1:]‖₁=9.758, γ=68827.259, num_knots=154
2025-09-01 23:40:09,692 - Iter 1490: obj=-4581.611867, change=1.88e-04, α=1.000, ‖θ[1:]‖₁=9.759, γ=16261.663, num_knots=154
2025-09-01 23:40:09,991 - Iter 1500: obj=-4581.658844, change=5.16e-05, α=1.000, ‖θ[1:]‖₁=9.760, γ=59705.191, num_knots=153
2025-09-01 23:40:10,308 - Iter 1510: obj=-4581.717813, change=1.44e-04, α=1.000, ‖θ[1:]‖₁=9.761, γ=20441.657, num_knots=153
2025-09-01 23:40:10,642 - Iter 1520: obj=-4581.861295, change=1.03e-04, α=1.000, ‖θ[1:]‖₁=9.763, γ=38428.077, num_knots=151
2025-09-01 23:40:10,972 - Iter 1530: obj=-4582.050334, change=8.77e-05, α=1.000, ‖θ[1:]‖₁=9.765, γ=48088.609, num_knots=150
2025-09-01 23:40:11,281 - Iter 1540: obj=-4582.168152, change=1.80e-05, α=1.000, ‖θ[1:]‖₁=9.767, γ=156118.830, num_knots=149
2025-09-01 23:40:11,620 - Iter 1550: obj=-4582.208383, change=2.76e-04, α=1.000, ‖θ[1:]‖₁=9.767, γ=15361.408, num_knots=148
2025-09-01 23:40:11,907 - Iter 1560: obj=-4582.373026, change=6.65e-06, α=1.000, ‖θ[1:]‖₁=9.769, γ=451024.198, num_knots=147
2025-09-01 23:40:12,245 - Iter 1570: obj=-4582.378378, change=1.01e-05, α=1.000, ‖θ[1:]‖₁=9.769, γ=289399.525, num_knots=147
2025-09-01 23:40:12,630 - Iter 1580: obj=-4582.388195, change=2.47e-05, α=1.000, ‖θ[1:]‖₁=9.769, γ=107597.040, num_knots=147
2025-09-01 23:40:12,926 - Iter 1590: obj=-4582.469254, change=6.43e-04, α=1.000, ‖θ[1:]‖₁=9.770, γ=3407.213, num_knots=147
2025-09-01 23:40:13,146 - Iter 1600: obj=-4582.659191, change=7.21e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=720345.810, num_knots=146
2025-09-01 23:40:13,327 - Iter 1610: obj=-4582.659477, change=7.13e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=716453.110, num_knots=146
2025-09-01 23:40:13,521 - Iter 1620: obj=-4582.659765, change=7.06e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=712475.328, num_knots=146
2025-09-01 23:40:13,712 - Iter 1630: obj=-4582.660055, change=6.99e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=708410.207, num_knots=146
2025-09-01 23:40:13,954 - Iter 1640: obj=-4582.660346, change=6.92e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=704255.100, num_knots=146
2025-09-01 23:40:14,146 - Iter 1650: obj=-4582.660639, change=6.85e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=700007.822, num_knots=146
2025-09-01 23:40:14,338 - Iter 1660: obj=-4582.660934, change=6.78e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=695665.609, num_knots=146
2025-09-01 23:40:14,524 - Iter 1670: obj=-4582.661230, change=6.72e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=691225.718, num_knots=146
2025-09-01 23:40:14,742 - Iter 1680: obj=-4582.661529, change=6.65e-07, α=0.100, ‖θ[1:]‖₁=9.772, γ=686685.678, num_knots=146
2025-09-01 23:40:15,027 - Iter 1690: obj=-4582.663053, change=4.04e-06, α=1.000, ‖θ[1:]‖₁=9.772, γ=753725.663, num_knots=145
2025-09-01 23:40:15,361 - Iter 1700: obj=-4582.665805, change=4.37e-06, α=1.000, ‖θ[1:]‖₁=9.772, γ=693028.328, num_knots=145
2025-09-01 23:40:15,684 - Iter 1710: obj=-4582.668834, change=4.91e-06, α=1.000, ‖θ[1:]‖₁=9.772, γ=613438.791, num_knots=145
2025-09-01 23:40:15,984 - Iter 1720: obj=-4582.672325, change=5.86e-06, α=1.000, ‖θ[1:]‖₁=9.772, γ=509944.516, num_knots=145
2025-09-01 23:40:16,279 - Iter 1730: obj=-4582.676681, change=7.78e-06, α=1.000, ‖θ[1:]‖₁=9.772, γ=377670.971, num_knots=145
2025-09-01 23:40:16,609 - Iter 1740: obj=-4582.683054, change=1.31e-05, α=1.000, ‖θ[1:]‖₁=9.772, γ=215819.529, num_knots=145
2025-09-01 23:40:16,936 - Iter 1750: obj=-4582.696998, change=2.67e-05, α=1.000, ‖θ[1:]‖₁=9.772, γ=99112.909, num_knots=144
2025-09-01 23:40:17,292 - Iter 1760: obj=-4582.740790, change=1.58e-04, α=1.000, ‖θ[1:]‖₁=9.772, γ=15886.498, num_knots=144
2025-09-01 23:40:17,683 - Iter 1770: obj=-4582.903333, change=3.50e-05, α=1.000, ‖θ[1:]‖₁=9.774, γ=66455.160, num_knots=142
2025-09-01 23:40:18,009 - Iter 1780: obj=-4582.975544, change=1.02e-05, α=1.000, ‖θ[1:]‖₁=9.774, γ=281211.542, num_knots=141
2025-09-01 23:40:18,311 - Iter 1790: obj=-4582.984367, change=2.42e-05, α=1.000, ‖θ[1:]‖₁=9.774, γ=108375.380, num_knots=141
2025-09-01 23:40:18,634 - Iter 1800: obj=-4583.032710, change=2.61e-04, α=1.000, ‖θ[1:]‖₁=9.774, γ=9601.285, num_knots=141
2025-09-01 23:40:18,984 - Iter 1810: obj=-4583.259492, change=1.22e-04, α=1.000, ‖θ[1:]‖₁=9.775, γ=12188.698, num_knots=140
2025-09-01 23:40:19,315 - Iter 1820: obj=-4583.314266, change=1.63e-05, α=1.000, ‖θ[1:]‖₁=9.776, γ=170850.977, num_knots=138
2025-09-01 23:40:19,631 - Iter 1830: obj=-4583.331218, change=6.34e-05, α=1.000, ‖θ[1:]‖₁=9.776, γ=39740.261, num_knots=138
2025-09-01 23:40:19,966 - Iter 1840: obj=-4583.390409, change=1.79e-04, α=1.000, ‖θ[1:]‖₁=9.777, γ=14436.054, num_knots=137
2025-09-01 23:40:20,387 - Iter 1850: obj=-4583.531291, change=3.53e-05, α=1.000, ‖θ[1:]‖₁=9.778, γ=75787.290, num_knots=136
2025-09-01 23:40:20,774 - Iter 1860: obj=-4583.563881, change=1.14e-04, α=1.000, ‖θ[1:]‖₁=9.778, γ=20722.284, num_knots=136
2025-09-01 23:40:21,098 - Iter 1870: obj=-4583.639103, change=5.66e-06, α=1.000, ‖θ[1:]‖₁=9.779, γ=175693.704, num_knots=133
2025-09-01 23:40:21,404 - Iter 1880: obj=-4583.650854, change=4.39e-05, α=1.000, ‖θ[1:]‖₁=9.779, γ=53880.680, num_knots=133
2025-09-01 23:40:21,678 - Iter 1890: obj=-4583.714988, change=2.60e-04, α=1.000, ‖θ[1:]‖₁=9.781, γ=9476.193, num_knots=133
2025-09-01 23:40:22,006 - Iter 1900: obj=-4583.835166, change=3.98e-05, α=1.000, ‖θ[1:]‖₁=9.782, γ=58302.862, num_knots=131
2025-09-01 23:40:22,316 - Iter 1910: obj=-4583.905963, change=4.13e-04, α=1.000, ‖θ[1:]‖₁=9.783, γ=5614.079, num_knots=131
2025-09-01 23:40:22,614 - Iter 1920: obj=-4584.266905, change=8.96e-04, α=1.000, ‖θ[1:]‖₁=9.786, γ=8108.600, num_knots=131
2025-09-01 23:40:22,938 - Iter 1930: obj=-4584.505206, change=3.63e-05, α=1.000, ‖θ[1:]‖₁=9.787, γ=54923.189, num_knots=131
2025-09-01 23:40:23,269 - Iter 1940: obj=-4584.567556, change=4.61e-06, α=1.000, ‖θ[1:]‖₁=9.788, γ=547772.860, num_knots=130
2025-09-01 23:40:23,572 - Iter 1950: obj=-4584.570296, change=5.82e-06, α=1.000, ‖θ[1:]‖₁=9.788, γ=429951.595, num_knots=130
2025-09-01 23:40:23,874 - Iter 1960: obj=-4584.573978, change=8.59e-06, α=1.000, ‖θ[1:]‖₁=9.788, γ=284564.206, num_knots=130
2025-09-01 23:40:24,163 - Iter 1970: obj=-4584.580381, change=1.91e-05, α=1.000, ‖θ[1:]‖₁=9.788, γ=177850.850, num_knots=129
2025-09-01 23:40:24,458 - Iter 1980: obj=-4584.587840, change=2.04e-05, α=1.000, ‖θ[1:]‖₁=9.788, γ=110777.273, num_knots=129
2025-09-01 23:40:24,779 - Iter 1990: obj=-4584.612748, change=2.77e-05, α=1.000, ‖θ[1:]‖₁=9.788, γ=430924.234, num_knots=127
2025-09-01 23:40:25,099 - Iter 2000: obj=-4584.617595, change=9.04e-06, α=1.000, ‖θ[1:]‖₁=9.788, γ=272043.586, num_knots=127
2025-09-01 23:40:25,474 - Iter 2010: obj=-4584.623490, change=1.60e-05, α=1.000, ‖θ[1:]‖₁=9.788, γ=148613.225, num_knots=127
2025-09-01 23:40:25,791 - Iter 2020: obj=-4584.636463, change=4.52e-05, α=1.000, ‖θ[1:]‖₁=9.789, γ=49161.204, num_knots=127
2025-09-01 23:40:26,114 - Iter 2030: obj=-4584.679888, change=1.34e-04, α=1.000, ‖θ[1:]‖₁=9.790, γ=18027.324, num_knots=127
2025-09-01 23:40:26,456 - Iter 2040: obj=-4584.740864, change=1.69e-04, α=1.000, ‖θ[1:]‖₁=9.791, γ=367823.982, num_knots=125
2025-09-01 23:40:26,783 - Iter 2050: obj=-4584.753501, change=1.14e-05, α=1.000, ‖θ[1:]‖₁=9.791, γ=207292.824, num_knots=125
2025-09-01 23:40:27,128 - Iter 2060: obj=-4584.761464, change=2.41e-05, α=1.000, ‖θ[1:]‖₁=9.791, γ=93979.021, num_knots=125
2025-09-01 23:40:27,487 - Iter 2070: obj=-4584.784206, change=9.27e-05, α=1.000, ‖θ[1:]‖₁=9.792, γ=23157.894, num_knots=125
2025-09-01 23:40:27,821 - Iter 2080: obj=-4584.872456, change=2.70e-04, α=1.000, ‖θ[1:]‖₁=9.795, γ=11759.691, num_knots=124
2025-09-01 23:40:28,148 - Iter 2090: obj=-4584.950371, change=1.67e-04, α=1.000, ‖θ[1:]‖₁=9.797, γ=11351.043, num_knots=123
2025-09-01 23:40:28,478 - Iter 2100: obj=-4585.043060, change=1.73e-04, α=1.000, ‖θ[1:]‖₁=9.799, γ=10285.782, num_knots=122
2025-09-01 23:40:28,791 - Iter 2110: obj=-4585.153805, change=1.89e-05, α=1.000, ‖θ[1:]‖₁=9.802, γ=121816.328, num_knots=121
2025-09-01 23:40:29,165 - Iter 2120: obj=-4585.168259, change=5.90e-05, α=1.000, ‖θ[1:]‖₁=9.802, γ=37752.475, num_knots=121
2025-09-01 23:40:29,473 - Iter 2130: obj=-4585.217177, change=7.45e-05, α=1.000, ‖θ[1:]‖₁=9.803, γ=116123.640, num_knots=120
2025-09-01 23:40:29,785 - Iter 2140: obj=-4585.239889, change=1.08e-04, α=1.000, ‖θ[1:]‖₁=9.804, γ=17692.958, num_knots=119
2025-09-01 23:40:30,102 - Iter 2150: obj=-4585.303556, change=2.02e-04, α=1.000, ‖θ[1:]‖₁=9.806, γ=11100.512, num_knots=117
2025-09-01 23:40:30,405 - Iter 2160: obj=-4585.353245, change=5.90e-05, α=1.000, ‖θ[1:]‖₁=9.807, γ=39678.053, num_knots=115
2025-09-01 23:40:30,726 - Iter 2170: obj=-4585.391109, change=1.81e-04, α=1.000, ‖θ[1:]‖₁=9.808, γ=12409.961, num_knots=115
2025-09-01 23:40:31,048 - Iter 2180: obj=-4585.523671, change=2.50e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=868861.299, num_knots=113
2025-09-01 23:40:31,365 - Iter 2190: obj=-4585.524723, change=2.62e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=833683.755, num_knots=113
2025-09-01 23:40:31,690 - Iter 2200: obj=-4585.525826, change=2.76e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=790400.421, num_knots=113
2025-09-01 23:40:32,012 - Iter 2210: obj=-4585.526994, change=2.96e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=737752.478, num_knots=113
2025-09-01 23:40:32,313 - Iter 2220: obj=-4585.528254, change=3.23e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=674429.828, num_knots=113
2025-09-01 23:40:32,635 - Iter 2230: obj=-4585.529645, change=3.63e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=599209.224, num_knots=113
2025-09-01 23:40:32,970 - Iter 2240: obj=-4585.531232, change=4.23e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=511181.443, num_knots=113
2025-09-01 23:40:33,297 - Iter 2250: obj=-4585.533130, change=5.23e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=410203.369, num_knots=113
2025-09-01 23:40:33,575 - Iter 2260: obj=-4585.535574, change=7.12e-06, α=1.000, ‖θ[1:]‖₁=9.811, γ=297867.994, num_knots=113
2025-09-01 23:40:33,872 - Iter 2270: obj=-4585.539149, change=1.15e-05, α=1.000, ‖θ[1:]‖₁=9.811, γ=179874.288, num_knots=113
2025-09-01 23:40:34,208 - Iter 2280: obj=-4585.545920, change=2.68e-05, α=1.000, ‖θ[1:]‖₁=9.811, γ=72836.560, num_knots=113
2025-09-01 23:40:34,512 - Iter 2290: obj=-4585.568587, change=1.20e-04, α=1.000, ‖θ[1:]‖₁=9.812, γ=15387.946, num_knots=113
2025-09-01 23:40:34,840 - Iter 2300: obj=-4585.648527, change=3.65e-04, α=1.000, ‖θ[1:]‖₁=9.813, γ=5007.352, num_knots=112
2025-09-01 23:40:35,162 - Iter 2310: obj=-4585.813920, change=5.59e-06, α=1.000, ‖θ[1:]‖₁=9.816, γ=365255.056, num_knots=111
2025-09-01 23:40:35,459 - Iter 2320: obj=-4585.816644, change=8.44e-06, α=1.000, ‖θ[1:]‖₁=9.816, γ=235662.878, num_knots=111
2025-09-01 23:40:35,792 - Iter 2330: obj=-4585.821610, change=2.06e-05, α=1.000, ‖θ[1:]‖₁=9.816, γ=87229.968, num_knots=111
2025-09-01 23:40:36,129 - Iter 2340: obj=-4585.868342, change=5.97e-04, α=1.000, ‖θ[1:]‖₁=9.817, γ=7768.664, num_knots=110
2025-09-01 23:40:36,464 - Iter 2350: obj=-4585.921284, change=1.73e-04, α=1.000, ‖θ[1:]‖₁=9.817, γ=8035.172, num_knots=110
2025-09-01 23:40:36,776 - Iter 2360: obj=-4586.111747, change=3.02e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=682666.888, num_knots=109
2025-09-01 23:40:37,105 - Iter 2370: obj=-4586.112982, change=3.30e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=621960.521, num_knots=109
2025-09-01 23:40:37,405 - Iter 2380: obj=-4586.114354, change=3.74e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=547144.402, num_knots=109
2025-09-01 23:40:37,727 - Iter 2390: obj=-4586.115941, change=4.45e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=455359.637, num_knots=109
2025-09-01 23:40:38,032 - Iter 2400: obj=-4586.117909, change=5.82e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=343842.346, num_knots=109
2025-09-01 23:40:38,395 - Iter 2410: obj=-4586.120687, change=9.18e-06, α=1.000, ‖θ[1:]‖₁=9.819, γ=211559.475, num_knots=109
2025-09-01 23:40:38,723 - Iter 2420: obj=-4586.126145, change=2.53e-05, α=1.000, ‖θ[1:]‖₁=9.819, γ=68117.695, num_knots=109
2025-09-01 23:40:39,091 - Iter 2430: obj=-4586.194345, change=5.48e-06, α=1.000, ‖θ[1:]‖₁=9.820, γ=611246.468, num_knots=108
2025-09-01 23:40:39,580 - Iter 2440: obj=-4586.195828, change=3.86e-06, α=1.000, ‖θ[1:]‖₁=9.820, γ=528394.308, num_knots=108
2025-09-01 23:40:39,915 - Iter 2450: obj=-4586.197471, change=4.68e-06, α=1.000, ‖θ[1:]‖₁=9.820, γ=431916.743, num_knots=108
2025-09-01 23:40:40,230 - Iter 2460: obj=-4586.199556, change=6.32e-06, α=1.000, ‖θ[1:]‖₁=9.820, γ=314446.488, num_knots=108
2025-09-01 23:40:40,551 - Iter 2470: obj=-4586.202664, change=1.09e-05, α=1.000, ‖θ[1:]‖₁=9.820, γ=175438.255, num_knots=108
2025-09-01 23:40:40,869 - Iter 2480: obj=-4586.210192, change=4.52e-05, α=1.000, ‖θ[1:]‖₁=9.820, γ=33803.643, num_knots=108
2025-09-01 23:40:41,299 - Iter 2490: obj=-4586.253064, change=1.43e-04, α=1.000, ‖θ[1:]‖₁=9.820, γ=11302.908, num_knots=107
2025-09-01 23:40:41,596 - Iter 2500: obj=-4586.333956, change=2.17e-04, α=1.000, ‖θ[1:]‖₁=9.821, γ=8521.988, num_knots=106
2025-09-01 23:40:41,922 - Iter 2510: obj=-4586.395238, change=2.54e-04, α=1.000, ‖θ[1:]‖₁=9.822, γ=6963.690, num_knots=105
2025-09-01 23:40:42,184 - Iter 2520: obj=-4586.620255, change=7.70e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=806626.597, num_knots=104
2025-09-01 23:40:42,385 - Iter 2530: obj=-4586.620360, change=2.86e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=803845.595, num_knots=104
2025-09-01 23:40:42,572 - Iter 2540: obj=-4586.620450, change=2.84e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=801414.181, num_knots=104
2025-09-01 23:40:42,750 - Iter 2550: obj=-4586.620540, change=2.82e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=798936.641, num_knots=104
2025-09-01 23:40:42,940 - Iter 2560: obj=-4586.620630, change=2.80e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=796412.420, num_knots=104
2025-09-01 23:40:43,137 - Iter 2570: obj=-4586.620721, change=2.78e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=793840.727, num_knots=104
2025-09-01 23:40:43,312 - Iter 2580: obj=-4586.620812, change=2.77e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=791219.734, num_knots=104
2025-09-01 23:40:43,548 - Iter 2590: obj=-4586.620904, change=2.75e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=788549.376, num_knots=104
2025-09-01 23:40:43,753 - Iter 2600: obj=-4586.620995, change=2.73e-07, α=0.100, ‖θ[1:]‖₁=9.824, γ=785828.422, num_knots=104
